timestamp,correlationId,system,eventType,details_or_flowName
2026-04-28T05:05:12.015153Z,56585202-8b9,APP_CONNECT,ERROR,Status=502
2026-04-28T05:05:12.105153Z,bfa0500b-eee,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:05:12.105153Z,bfa0500b-eee,API,ERROR,StatusCode=401 Latency=143ms
2026-04-28T05:05:12.105153Z,bfa0500b-eee,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=72ce38d2-db15-49
2026-04-28T05:05:12.105153Z,bfa0500b-eee,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:05:12.105153Z,bfa0500b-eee,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:05:12.105153Z,bfa0500b-eee,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:12.105153Z,bfa0500b-eee,APP_CONNECT,ERROR,Status=401
2026-04-28T05:05:12.115153Z,b2ba1fb5-18b,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:05:12.115153Z,b2ba1fb5-18b,API,ERROR,StatusCode=502 Latency=99ms
2026-04-28T05:05:12.115153Z,b2ba1fb5-18b,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=79ec5349-feb9-49
2026-04-28T05:05:12.115153Z,b2ba1fb5-18b,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:05:12.115153Z,b2ba1fb5-18b,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:05:12.115153Z,b2ba1fb5-18b,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:12.115153Z,b2ba1fb5-18b,APP_CONNECT,ERROR,Status=502
2026-04-28T05:05:12.145153Z,7cc421e6-60e,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:05:12.145153Z,7cc421e6-60e,API,ERROR,StatusCode=502 Latency=161ms
2026-04-28T05:05:12.145153Z,7cc421e6-60e,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=e6deac91-03e4-4c
2026-04-28T05:05:12.145153Z,7cc421e6-60e,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:05:12.145153Z,7cc421e6-60e,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:05:12.145153Z,7cc421e6-60e,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:12.145153Z,7cc421e6-60e,APP_CONNECT,ERROR,Status=502
2026-04-28T05:05:12.155153Z,81a680ec-764,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:05:12.155153Z,81a680ec-764,API,ERROR,StatusCode=502 Latency=143ms
2026-04-28T05:05:12.155153Z,81a680ec-764,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=750688f9-1475-40
2026-04-28T05:05:12.155153Z,81a680ec-764,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:05:12.155153Z,81a680ec-764,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:05:12.155153Z,81a680ec-764,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:12.155153Z,81a680ec-764,APP_CONNECT,ERROR,Status=502
2026-04-28T05:05:12.165153Z,6e54bddd-1fd,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:05:12.165153Z,6e54bddd-1fd,API,ERROR,StatusCode=500 Latency=494ms
2026-04-28T05:05:12.165153Z,6e54bddd-1fd,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=aa9f8f57-5505-4f
2026-04-28T05:05:12.165153Z,6e54bddd-1fd,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:05:12.165153Z,6e54bddd-1fd,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:05:12.165153Z,6e54bddd-1fd,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:12.165153Z,6e54bddd-1fd,APP_CONNECT,ERROR,Status=500
2026-04-28T05:05:12.215153Z,d8b81564-878,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:05:12.215153Z,d8b81564-878,API,ERROR,StatusCode=502 Latency=154ms
2026-04-28T05:05:12.215153Z,d8b81564-878,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=5dcdc401-40c1-41
2026-04-28T05:05:12.215153Z,d8b81564-878,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:05:12.215153Z,d8b81564-878,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:05:12.215153Z,d8b81564-878,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:12.215153Z,d8b81564-878,APP_CONNECT,ERROR,Status=502
2026-04-28T05:05:12.265153Z,f0756dab-6f7,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:05:12.265153Z,f0756dab-6f7,API,ERROR,StatusCode=500 Latency=242ms
2026-04-28T05:05:12.265153Z,f0756dab-6f7,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=1a5a8143-d21a-45
2026-04-28T05:05:12.265153Z,f0756dab-6f7,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:05:12.265153Z,f0756dab-6f7,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:05:12.265153Z,f0756dab-6f7,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:12.265153Z,f0756dab-6f7,APP_CONNECT,ERROR,Status=500
2026-04-28T05:05:12.335153Z,093dd996-975,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:05:12.335153Z,093dd996-975,API,ERROR,StatusCode=500 Latency=311ms
2026-04-28T05:05:12.335153Z,093dd996-975,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=80b41ce0-e6d1-47
2026-04-28T05:05:12.335153Z,093dd996-975,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:05:12.335153Z,093dd996-975,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:05:12.335153Z,093dd996-975,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:12.335153Z,093dd996-975,APP_CONNECT,ERROR,Status=500
2026-04-28T05:05:12.345153Z,29551b8b-adf,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:05:12.345153Z,29551b8b-adf,API,ERROR,StatusCode=502 Latency=116ms
2026-04-28T05:05:12.345153Z,29551b8b-adf,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=8562b766-3925-4c
2026-04-28T05:05:12.345153Z,29551b8b-adf,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:05:12.345153Z,29551b8b-adf,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:05:12.345153Z,29551b8b-adf,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:12.345153Z,29551b8b-adf,APP_CONNECT,ERROR,Status=502
2026-04-28T05:05:12.575153Z,fb73809f-452,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:05:12.575153Z,fb73809f-452,API,ERROR,StatusCode=401 Latency=212ms
2026-04-28T05:05:12.575153Z,fb73809f-452,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=60370923-83d7-4a
2026-04-28T05:05:12.575153Z,fb73809f-452,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:05:12.575153Z,fb73809f-452,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:05:12.575153Z,fb73809f-452,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:12.575153Z,fb73809f-452,APP_CONNECT,ERROR,Status=401
2026-04-28T05:05:12.605153Z,d17f5f00-885,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:05:12.605153Z,d17f5f00-885,API,ERROR,StatusCode=502 Latency=429ms
2026-04-28T05:05:12.605153Z,d17f5f00-885,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=8ee25fa9-eeef-47
2026-04-28T05:05:12.605153Z,d17f5f00-885,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:05:12.605153Z,d17f5f00-885,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:05:12.605153Z,d17f5f00-885,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:12.605153Z,d17f5f00-885,APP_CONNECT,ERROR,Status=502
2026-04-28T05:05:12.715153Z,3eefb942-528,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:05:12.715153Z,3eefb942-528,API,ERROR,StatusCode=500 Latency=268ms
2026-04-28T05:05:12.715153Z,3eefb942-528,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=5dfeecc9-a764-43
2026-04-28T05:05:12.715153Z,3eefb942-528,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:05:12.715153Z,3eefb942-528,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:05:12.715153Z,3eefb942-528,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:12.715153Z,3eefb942-528,APP_CONNECT,ERROR,Status=500
2026-04-28T05:05:12.795153Z,61f3c3cf-b40,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:05:12.795153Z,61f3c3cf-b40,API,ERROR,StatusCode=502 Latency=282ms
2026-04-28T05:05:12.795153Z,61f3c3cf-b40,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=5e77dfc2-9cec-4d
2026-04-28T05:05:12.795153Z,61f3c3cf-b40,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:05:12.795153Z,61f3c3cf-b40,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:05:12.795153Z,61f3c3cf-b40,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:12.795153Z,61f3c3cf-b40,APP_CONNECT,ERROR,Status=502
2026-04-28T05:05:12.805153Z,bbde4f5b-718,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:05:12.805153Z,bbde4f5b-718,API,ERROR,StatusCode=504 Latency=160ms
2026-04-28T05:05:12.805153Z,bbde4f5b-718,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=d11e1c45-734b-43
2026-04-28T05:05:12.805153Z,bbde4f5b-718,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:05:12.805153Z,bbde4f5b-718,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:05:12.805153Z,bbde4f5b-718,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:12.805153Z,bbde4f5b-718,APP_CONNECT,ERROR,Status=504
2026-04-28T05:05:13.145153Z,d698519c-57b,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:05:13.145153Z,d698519c-57b,API,ERROR,StatusCode=502 Latency=71ms
2026-04-28T05:05:13.145153Z,d698519c-57b,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=a06b1ad3-146c-49
2026-04-28T05:05:13.145153Z,d698519c-57b,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:05:13.145153Z,d698519c-57b,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:05:13.145153Z,d698519c-57b,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:13.145153Z,d698519c-57b,APP_CONNECT,ERROR,Status=502
2026-04-28T05:05:13.485153Z,a5a7ec06-ecf,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:05:13.485153Z,a5a7ec06-ecf,API,ERROR,StatusCode=504 Latency=329ms
2026-04-28T05:05:13.485153Z,a5a7ec06-ecf,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=205372e9-1a62-4e
2026-04-28T05:05:13.485153Z,a5a7ec06-ecf,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:05:13.485153Z,a5a7ec06-ecf,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:05:13.485153Z,a5a7ec06-ecf,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:13.485153Z,a5a7ec06-ecf,APP_CONNECT,ERROR,Status=504
2026-04-28T05:05:13.695153Z,e2b6d6b8-1a2,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:05:13.695153Z,e2b6d6b8-1a2,API,ERROR,StatusCode=500 Latency=41ms
2026-04-28T05:05:13.695153Z,e2b6d6b8-1a2,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=daea7395-0dde-46
2026-04-28T05:05:13.695153Z,e2b6d6b8-1a2,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:05:13.695153Z,e2b6d6b8-1a2,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:05:13.695153Z,e2b6d6b8-1a2,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:13.695153Z,e2b6d6b8-1a2,APP_CONNECT,ERROR,Status=500
2026-04-28T05:05:13.875153Z,e0d51459-f7c,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:05:13.875153Z,e0d51459-f7c,API,ERROR,StatusCode=401 Latency=149ms
2026-04-28T05:05:13.875153Z,e0d51459-f7c,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=07beaf69-33f8-40
2026-04-28T05:05:13.875153Z,e0d51459-f7c,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:05:13.875153Z,e0d51459-f7c,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:05:13.875153Z,e0d51459-f7c,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:13.875153Z,e0d51459-f7c,APP_CONNECT,ERROR,Status=401
2026-04-28T05:05:14.075153Z,e1cdbe16-926,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:05:14.075153Z,e1cdbe16-926,API,ERROR,StatusCode=504 Latency=137ms
2026-04-28T05:05:14.075153Z,e1cdbe16-926,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=cb953fe9-a7e8-47
2026-04-28T05:05:14.075153Z,e1cdbe16-926,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:05:14.075153Z,e1cdbe16-926,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:05:14.075153Z,e1cdbe16-926,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:14.075153Z,e1cdbe16-926,APP_CONNECT,ERROR,Status=504
2026-04-28T05:05:14.135153Z,63639069-56f,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:05:14.135153Z,63639069-56f,API,ERROR,StatusCode=504 Latency=61ms
2026-04-28T05:05:14.135153Z,63639069-56f,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=5870c9fe-51d0-4a
2026-04-28T05:05:14.135153Z,63639069-56f,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:05:14.135153Z,63639069-56f,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:05:14.135153Z,63639069-56f,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:14.135153Z,63639069-56f,APP_CONNECT,ERROR,Status=504
2026-04-28T05:05:14.165153Z,62dc2507-01e,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:05:14.165153Z,62dc2507-01e,API,ERROR,StatusCode=500 Latency=296ms
2026-04-28T05:05:14.165153Z,62dc2507-01e,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=527f3814-ef7f-44
2026-04-28T05:05:14.165153Z,62dc2507-01e,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:05:14.165153Z,62dc2507-01e,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:05:14.165153Z,62dc2507-01e,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:14.165153Z,62dc2507-01e,APP_CONNECT,ERROR,Status=500
2026-04-28T05:05:14.265153Z,da121c13-26d,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:05:14.265153Z,da121c13-26d,API,ERROR,StatusCode=401 Latency=379ms
2026-04-28T05:05:14.265153Z,da121c13-26d,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=37505401-a80e-4a
2026-04-28T05:05:14.265153Z,da121c13-26d,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:05:14.265153Z,da121c13-26d,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:05:14.265153Z,da121c13-26d,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:14.265153Z,da121c13-26d,APP_CONNECT,ERROR,Status=401
2026-04-28T05:05:14.485153Z,a4eb0240-407,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:05:14.485153Z,a4eb0240-407,API,ERROR,StatusCode=401 Latency=22ms
2026-04-28T05:05:14.485153Z,a4eb0240-407,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=dc90530c-68e4-43
2026-04-28T05:05:14.485153Z,a4eb0240-407,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:05:14.485153Z,a4eb0240-407,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:05:14.485153Z,a4eb0240-407,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:14.485153Z,a4eb0240-407,APP_CONNECT,ERROR,Status=401
2026-04-28T05:05:14.555153Z,bed15f6f-ead,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:05:14.555153Z,bed15f6f-ead,API,ERROR,StatusCode=502 Latency=403ms
2026-04-28T05:05:14.555153Z,bed15f6f-ead,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=650a6d21-0659-42
2026-04-28T05:05:14.555153Z,bed15f6f-ead,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:05:14.555153Z,bed15f6f-ead,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:05:14.555153Z,bed15f6f-ead,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:14.555153Z,bed15f6f-ead,APP_CONNECT,ERROR,Status=502
2026-04-28T05:05:14.785153Z,97bf8d03-891,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:05:14.785153Z,97bf8d03-891,API,ERROR,StatusCode=502 Latency=206ms
2026-04-28T05:05:14.785153Z,97bf8d03-891,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=6b9dde3a-3ccf-47
2026-04-28T05:05:14.785153Z,97bf8d03-891,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:05:14.785153Z,97bf8d03-891,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:05:14.785153Z,97bf8d03-891,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:14.785153Z,97bf8d03-891,APP_CONNECT,ERROR,Status=502
2026-04-28T05:05:14.815153Z,b701542b-c11,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:05:14.815153Z,b701542b-c11,API,ERROR,StatusCode=502 Latency=127ms
2026-04-28T05:05:14.815153Z,b701542b-c11,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=d53c0229-dc45-47
2026-04-28T05:05:14.815153Z,b701542b-c11,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:05:14.815153Z,b701542b-c11,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:05:14.815153Z,b701542b-c11,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:14.815153Z,b701542b-c11,APP_CONNECT,ERROR,Status=502
2026-04-28T05:05:14.865153Z,28cbd1a2-ca0,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:05:14.865153Z,28cbd1a2-ca0,API,ERROR,StatusCode=401 Latency=253ms
2026-04-28T05:05:14.865153Z,28cbd1a2-ca0,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=f9792ae0-d513-4c
2026-04-28T05:05:14.865153Z,28cbd1a2-ca0,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:05:14.865153Z,28cbd1a2-ca0,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:05:14.865153Z,28cbd1a2-ca0,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:14.865153Z,28cbd1a2-ca0,APP_CONNECT,ERROR,Status=401
2026-04-28T05:05:15.425153Z,5f0f64ae-869,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:05:15.425153Z,5f0f64ae-869,API,ERROR,StatusCode=401 Latency=359ms
2026-04-28T05:05:15.425153Z,5f0f64ae-869,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=d148c5ad-0053-49
2026-04-28T05:05:15.425153Z,5f0f64ae-869,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:05:15.425153Z,5f0f64ae-869,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:05:15.425153Z,5f0f64ae-869,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:15.425153Z,5f0f64ae-869,APP_CONNECT,ERROR,Status=401
2026-04-28T05:05:15.555153Z,0a67c06e-0d0,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:05:15.555153Z,0a67c06e-0d0,API,ERROR,StatusCode=502 Latency=104ms
2026-04-28T05:05:15.555153Z,0a67c06e-0d0,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=21ed372c-a08e-4a
2026-04-28T05:05:15.555153Z,0a67c06e-0d0,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:05:15.555153Z,0a67c06e-0d0,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:05:15.555153Z,0a67c06e-0d0,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:15.555153Z,0a67c06e-0d0,APP_CONNECT,ERROR,Status=502
2026-04-28T05:05:15.565153Z,6b308c51-df9,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:05:15.565153Z,6b308c51-df9,API,ERROR,StatusCode=500 Latency=230ms
2026-04-28T05:05:15.565153Z,6b308c51-df9,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=eb5be2f6-c7f6-42
2026-04-28T05:05:15.565153Z,6b308c51-df9,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:05:15.565153Z,6b308c51-df9,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:05:15.565153Z,6b308c51-df9,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:15.565153Z,6b308c51-df9,APP_CONNECT,ERROR,Status=500
2026-04-28T05:05:15.585153Z,8a85294f-d25,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:05:15.585153Z,8a85294f-d25,API,ERROR,StatusCode=504 Latency=421ms
2026-04-28T05:05:15.585153Z,8a85294f-d25,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=eae6d7af-b6dc-44
2026-04-28T05:05:15.585153Z,8a85294f-d25,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:05:15.585153Z,8a85294f-d25,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:05:15.585153Z,8a85294f-d25,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:15.585153Z,8a85294f-d25,APP_CONNECT,ERROR,Status=504
2026-04-28T05:05:15.735153Z,a1eef0d0-ea3,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:05:15.735153Z,a1eef0d0-ea3,API,ERROR,StatusCode=401 Latency=243ms
2026-04-28T05:05:15.735153Z,a1eef0d0-ea3,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=cccec935-cfff-41
2026-04-28T05:05:15.735153Z,a1eef0d0-ea3,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:05:15.735153Z,a1eef0d0-ea3,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:05:15.735153Z,a1eef0d0-ea3,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:15.735153Z,a1eef0d0-ea3,APP_CONNECT,ERROR,Status=401
2026-04-28T05:05:16.175153Z,824e837b-24b,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:05:16.175153Z,824e837b-24b,API,ERROR,StatusCode=504 Latency=369ms
2026-04-28T05:05:16.175153Z,824e837b-24b,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=a416ff6e-027b-47
2026-04-28T05:05:16.175153Z,824e837b-24b,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:05:16.175153Z,824e837b-24b,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:05:16.175153Z,824e837b-24b,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:16.175153Z,824e837b-24b,APP_CONNECT,ERROR,Status=504
2026-04-28T05:05:16.315153Z,2ceb0f12-512,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:05:16.315153Z,2ceb0f12-512,API,ERROR,StatusCode=504 Latency=118ms
2026-04-28T05:05:16.315153Z,2ceb0f12-512,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=c09c52b2-5cfc-41
2026-04-28T05:05:16.315153Z,2ceb0f12-512,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:05:16.315153Z,2ceb0f12-512,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:05:16.315153Z,2ceb0f12-512,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:16.315153Z,2ceb0f12-512,APP_CONNECT,ERROR,Status=504
2026-04-28T05:05:16.375153Z,4b29d818-590,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:05:16.375153Z,4b29d818-590,API,ERROR,StatusCode=500 Latency=215ms
2026-04-28T05:05:16.375153Z,4b29d818-590,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=d7409d33-cd2a-45
2026-04-28T05:05:16.375153Z,4b29d818-590,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:05:16.375153Z,4b29d818-590,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:05:16.375153Z,4b29d818-590,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:16.375153Z,4b29d818-590,APP_CONNECT,ERROR,Status=500
2026-04-28T05:05:16.425153Z,505f9b63-ed6,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:05:16.425153Z,505f9b63-ed6,API,ERROR,StatusCode=500 Latency=144ms
2026-04-28T05:05:16.425153Z,505f9b63-ed6,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=b37791cf-b14e-48
2026-04-28T05:05:16.425153Z,505f9b63-ed6,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:05:16.425153Z,505f9b63-ed6,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:05:16.425153Z,505f9b63-ed6,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:16.425153Z,505f9b63-ed6,APP_CONNECT,ERROR,Status=500
2026-04-28T05:05:16.545153Z,b1e5f01f-fde,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:05:16.545153Z,b1e5f01f-fde,API,ERROR,StatusCode=500 Latency=79ms
2026-04-28T05:05:16.545153Z,b1e5f01f-fde,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=e2acd41c-a82b-47
2026-04-28T05:05:16.545153Z,b1e5f01f-fde,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:05:16.545153Z,b1e5f01f-fde,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:05:16.545153Z,b1e5f01f-fde,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:16.545153Z,b1e5f01f-fde,APP_CONNECT,ERROR,Status=500
2026-04-28T05:05:16.575153Z,f0cce1c8-868,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:05:16.575153Z,f0cce1c8-868,API,ERROR,StatusCode=401 Latency=415ms
2026-04-28T05:05:16.575153Z,f0cce1c8-868,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=cd551170-21aa-4b
2026-04-28T05:05:16.575153Z,f0cce1c8-868,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:05:16.575153Z,f0cce1c8-868,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:05:16.575153Z,f0cce1c8-868,APP_CONNECT,TRANSFORM,
2026-04-28T05:05:16.575153Z,f0cce1c8-868,APP_CONNECT,ERROR,Status=401
2026-04-28T05:05:16.655153Z,6e07c2d8-3da,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:05:16.655153Z,6e07c2d8-3da,API,ERROR,StatusCode=502 Latency=161ms
